X	Y	Z	number of the return	number of returns of given pulse	intensity	classification
680934.840	5239998.300	991.540	1	1	25	5
680934.540	5239998.790	990.030	1	1	45	5
680934.930	5239998.240	990.650	1	1	32	5
680934.880	5239998.350	989.970	1	1	36	5
680935.120	5239998.030	990.150	1	1	22	5
680934.970	5239998.300	989.080	1	1	38	5
680935.100	5239998.130	988.890	1	1	21	5
680934.860	5239998.530	987.590	1	1	38	5
680935.050	5239998.290	987.570	1	2	20	5
680934.770	5239998.710	986.690	2	2	23	5
680934.980	5239998.430	986.800	1	1	47	5
680935.300	5239997.970	987.250	1	1	38	5
680935.340	5239997.950	986.820	1	2	17	5
680935.000	5239998.460	985.770	2	2	18	4
680935.260	5239998.120	985.940	1	1	27	5
680935.150	5239998.320	985.020	1	1	44	4
680935.400	5239997.970	985.250	1	1	55	4
680935.720	5239997.530	985.640	1	1	44	5
680935.670	5239997.640	984.920	1	1	51	4
680935.530	5239997.900	983.900	1	1	43	4
680935.790	5239997.530	984.170	1	1	42	4
680936.030	5239997.210	984.320	1	2	17	4
680935.660	5239997.780	983.140	2	2	24	4
680935.950	5239997.370	983.450	1	1	35	4
680936.030	5239997.290	983.140	1	1	47	4
680936.270	5239996.960	983.290	1	2	26	4
680935.800	5239997.670	981.800	2	2	13	4
680936.000	5239997.410	981.850	1	1	29	4
680936.010	5239997.430	981.320	1	1	51	4
680936.230	5239997.130	981.460	1	1	48	4
680936.190	5239997.240	980.710	1	1	43	4
680936.460	5239996.860	980.950	1	1	39	4
680935.980	5239997.630	978.850	1	1	40	4
680936.200	5239997.330	978.970	1	1	46	4
680936.370	5239997.110	978.920	1	1	40	4
680935.560	5239998.380	975.720	1	1	169	2
680935.730	5239998.170	975.670	1	1	134	2
680935.890	5239997.950	975.610	1	1	89	2
680936.070	5239997.720	975.550	1	1	130	2
680936.240	5239997.510	975.490	1	1	116	2
680936.400	5239997.300	975.400	1	1	97	2
680936.550	5239997.100	975.340	1	1	93	2
680936.730	5239996.880	975.280	1	1	94	2
680936.890	5239996.670	975.230	1	1	95	2
680937.080	5239996.430	975.200	1	1	62	2
680937.550	5239995.750	976.140	1	2	35	3
680937.240	5239996.210	975.140	2	2	38	2
680937.510	5239995.850	975.400	1	1	63	3
680937.620	5239995.730	975.110	1	1	75	2
680937.790	5239995.500	975.100	1	1	98	2
680937.940	5239995.310	975.010	1	1	89	2
680938.100	5239995.100	974.940	1	1	86	2
680938.280	5239994.870	974.890	1	1	86	2
680938.460	5239994.630	974.860	1	1	82	2
680938.630	5239994.410	974.840	1	1	77	2
680938.810	5239994.180	974.780	1	1	86	2
680938.990	5239993.950	974.770	1	1	76	2
680939.230	5239993.620	974.970	1	1	50	3
680939.390	5239993.420	974.900	1	1	55	3
680939.490	5239993.310	974.590	1	1	90	2
680939.650	5239993.100	974.500	1	1	73	2
680939.820	5239992.890	974.450	1	1	88	2
680940.000	5239992.650	974.420	1	1	100	2
680940.150	5239992.460	974.320	1	1	92	2
680940.300	5239992.260	974.240	1	1	67	2
680940.500	5239991.990	974.320	1	1	75	2
680940.690	5239991.760	974.280	1	1	77	2
680940.860	5239991.540	974.190	1	1	89	2
680941.040	5239991.300	974.210	1	1	85	2
680941.210	5239991.090	974.120	1	1	94	2
680941.370	5239990.880	974.090	1	1	72	2
680941.540	5239990.650	974.060	1	1	85	2
680941.700	5239990.450	974.010	1	1	73	2
680941.860	5239990.250	973.890	1	1	90	2
680942.040	5239990.010	973.860	1	1	95	2
680942.220	5239989.780	973.840	1	1	72	2
680942.390	5239989.560	973.780	1	1	103	2
680942.580	5239989.310	973.830	1	1	84	2
680942.720	5239989.130	973.700	1	1	69	2
680942.920	5239988.860	973.770	1	1	50	2
680943.130	5239988.590	973.840	1	1	89	3
680943.860	5239987.520	975.660	1	2	14	3
680943.310	5239988.350	973.820	2	2	70	3
680943.490	5239988.110	973.800	1	1	70	3
680943.630	5239987.950	973.650	1	1	77	2
680943.800	5239987.730	973.590	1	1	59	2
680943.970	5239987.500	973.590	1	1	76	2
680944.150	5239987.260	973.600	1	1	77	3
680944.320	5239987.050	973.540	1	1	98	3
680944.480	5239986.850	973.400	1	1	84	2
680944.640	5239986.640	973.370	1	1	77	2
680944.820	5239986.400	973.340	1	1	78	2
680945.000	5239986.170	973.330	1	1	86	2
680945.170	5239985.960	973.280	1	1	86	2
680945.320	5239985.770	973.200	1	1	98	2
680945.500	5239985.530	973.180	1	1	87	2
680945.660	5239985.320	973.090	1	1	88	2
680945.830	5239985.100	973.050	1	1	71	2
680946.010	5239984.870	973.020	1	1	84	2
680946.180	5239984.650	973.000	1	1	90	2
680946.370	5239984.390	973.040	1	1	60	2
680946.600	5239984.080	973.240	1	1	62	3
680946.790	5239983.840	973.230	1	1	33	3
680946.940	5239983.640	973.120	1	1	97	3
680947.130	5239983.400	973.130	1	1	55	3
680947.270	5239983.220	972.950	1	1	83	3
680947.360	5239983.120	972.690	1	1	59	3
680952.790	5239974.830	991.020	1	2	32	5
680947.540	5239982.880	972.700	2	2	24	3
680953.080	5239974.430	991.410	1	2	52	5
680947.710	5239982.670	972.670	2	2	8	3
680953.200	5239974.290	991.190	1	2	31	5
680947.800	5239982.570	972.330	2	2	15	2
680952.730	5239975.040	988.930	1	1	61	5
680952.810	5239974.960	988.630	1	2	24	5
680952.330	5239975.700	986.940	2	2	19	5
680952.440	5239975.570	986.660	1	3	13	5
680948.460	5239981.680	972.690	2	3	22	3
680948.290	5239981.930	972.110	3	3	35	2
680948.500	5239981.660	972.200	1	1	55	3
680953.820	5239973.530	990.340	1	1	61	5
680953.860	5239973.500	989.870	1	2	17	5
680953.750	5239973.670	989.490	2	2	18	5
680954.380	5239972.740	991.070	1	2	33	5
680948.950	5239981.100	971.880	2	2	9	2
680952.860	5239975.120	985.060	1	2	32	5
680949.130	5239980.860	971.870	2	2	32	2
680953.010	5239974.930	985.010	1	1	48	5
680953.110	5239974.820	984.680	1	1	28	5
680953.210	5239974.700	984.430	1	3	10	5
680952.860	5239975.240	983.200	2	3	14	5
680949.670	5239980.150	971.870	3	3	32	2
680952.630	5239975.630	981.770	1	2	29	5
680949.830	5239979.940	971.830	2	2	55	2
680954.500	5239972.800	987.830	1	1	58	5
680954.450	5239972.910	987.000	1	1	53	5
680955.120	5239971.930	988.720	1	1	38	5
680954.680	5239972.640	986.550	1	1	58	5
680954.710	5239972.630	986.030	1	2	34	5
680954.380	5239973.140	984.850	2	2	17	5
680954.500	5239973.000	984.640	1	1	57	5
680954.680	5239972.770	984.670	1	1	56	5
680954.770	5239972.660	984.400	1	2	28	5
680953.330	5239974.880	979.240	2	2	17	4
680953.340	5239974.900	978.630	1	2	38	4
680951.330	5239978.000	971.410	2	2	23	2
680954.360	5239973.380	981.590	1	1	45	5
680954.510	5239973.180	981.540	1	1	49	5
680955.450	5239971.790	984.260	1	2	24	5
680954.640	5239973.040	981.340	2	2	15	5
680955.640	5239971.530	984.330	1	1	42	5
680955.420	5239971.910	982.920	1	3	8	5
680955.010	5239972.530	981.460	2	3	14	5
680954.110	5239973.930	978.180	3	3	17	4
680955.600	5239971.670	982.960	1	2	29	5
680952.330	5239976.720	971.110	2	2	32	2
680955.760	5239971.470	982.880	1	1	45	5
680954.780	5239973.010	978.690	1	2	39	4
680952.680	5239976.270	971.040	2	2	29	2
680954.980	5239972.750	978.780	1	2	66	4
680952.840	5239976.050	970.990	2	2	25	2
680955.120	5239972.570	978.650	1	3	13	4
680954.270	5239973.890	975.530	2	3	22	4
680953.020	5239975.820	970.990	3	3	50	2
680954.400	5239973.720	975.370	1	2	11	4
680953.190	5239975.600	970.940	2	2	54	2
680956.850	5239969.980	983.700	1	2	19	5
680953.340	5239975.400	970.890	2	2	59	2
680953.500	5239975.190	970.850	1	1	89	2
680953.680	5239974.960	970.810	1	1	103	2
680953.860	5239974.730	970.770	1	1	108	2
680954.020	5239974.520	970.740	1	1	86	2
680954.200	5239974.290	970.710	1	1	58	2
680954.370	5239974.070	970.690	1	1	73	2
680954.540	5239973.860	970.660	1	1	92	2
680954.700	5239973.640	970.640	1	1	51	2
680954.880	5239973.410	970.600	1	1	53	2
680955.060	5239973.170	970.610	1	1	57	2
680955.230	5239972.960	970.560	1	1	136	2
680955.400	5239972.740	970.520	1	1	77	2
680955.560	5239972.520	970.510	1	1	81	2
680955.740	5239972.290	970.500	1	1	96	2
680955.910	5239972.070	970.480	1	1	89	2
680956.080	5239971.850	970.450	1	1	72	2
680956.240	5239971.640	970.360	1	1	104	2
680956.400	5239971.430	970.300	1	1	90	2
680956.560	5239971.220	970.210	1	1	86	2
680956.700	5239971.050	970.110	1	1	88	2
680956.860	5239970.850	970.040	1	1	85	2
680957.020	5239970.650	969.970	1	1	90	2
680957.200	5239970.410	969.960	1	1	87	2
680957.360	5239970.200	969.900	1	1	81	2
680957.510	5239970.010	969.810	1	1	85	2
680957.690	5239969.780	969.780	1	1	79	2
680957.850	5239969.570	969.770	1	1	81	2
680958.060	5239969.280	969.910	1	1	77	2
680958.220	5239969.080	969.840	1	1	73	2
680958.390	5239968.860	969.770	1	1	66	2
680958.560	5239968.650	969.720	1	1	72	2
680958.710	5239968.460	969.640	1	1	89	2
680958.870	5239968.250	969.540	1	1	71	2
680959.030	5239968.050	969.490	1	1	83	2
680959.200	5239967.820	969.510	1	1	77	2
680959.390	5239967.570	969.580	1	1	87	2
680959.570	5239967.330	969.570	1	1	102	2
680959.750	5239967.100	969.520	1	1	86	2
680959.900	5239966.900	969.500	1	1	88	2
680960.110	5239966.630	969.550	1	1	78	2
680960.280	5239966.410	969.550	1	1	59	2
680960.470	5239966.140	969.650	1	1	59	3
680960.620	5239965.950	969.590	1	1	77	3
680966.930	5239956.170	993.250	1	1	36	5
680967.040	5239956.040	993.000	1	1	51	5
680961.130	5239965.300	969.440	1	1	69	2
680967.590	5239955.260	993.870	1	1	70	5
680968.200	5239954.350	995.580	1	3	11	5
680967.710	5239955.120	993.670	2	3	9	5
680961.500	5239964.810	969.510	3	3	26	2
680961.680	5239964.570	969.560	1	1	77	2
680968.190	5239954.460	994.260	1	2	24	5
680961.870	5239964.310	969.660	2	2	46	2
680962.050	5239964.080	969.660	1	1	95	3
680967.830	5239955.100	991.520	1	3	16	5
680967.180	5239956.110	988.980	2	3	22	5
680966.560	5239957.090	986.530	3	3	10	5
680967.960	5239954.940	991.370	1	1	47	5
680968.560	5239954.040	993.080	1	1	59	5
680968.240	5239954.580	991.180	1	1	52	5
680968.370	5239954.430	991.020	1	2	17	5
680962.910	5239962.960	969.560	2	2	72	3
680968.490	5239954.280	990.860	1	1	49	5
680968.540	5239954.240	990.400	1	2	38	5
680967.810	5239955.390	987.490	2	2	15	5
680967.870	5239955.330	987.070	1	2	29	5
680963.390	5239962.340	969.360	2	2	37	2
680968.570	5239954.280	989.180	1	2	36	5
680967.700	5239955.640	985.710	2	2	27	5
680968.760	5239954.030	989.210	1	1	53	5
680968.960	5239953.760	989.370	1	1	58	5
680969.020	5239953.710	988.960	1	1	41	5
680969.090	5239953.640	988.590	1	1	57	5
680969.150	5239953.580	988.150	1	1	45	5
680964.440	5239961.010	968.660	1	1	75	2
680968.540	5239954.630	984.380	1	2	16	5
680964.580	5239960.830	968.580	2	2	54	2
680964.730	5239960.650	968.420	1	1	71	2
680964.860	5239960.480	968.300	1	1	86	2
680971.230	5239950.540	993.120	1	2	16	5
680965.030	5239960.270	968.260	2	2	58	2
680971.740	5239949.780	994.540	1	1	36	5
680971.430	5239950.310	992.610	1	2	19	5
680965.330	5239959.890	968.060	2	2	13	2
680968.410	5239955.090	979.770	1	1	47	5
680971.970	5239949.550	993.430	1	1	35	5
680972.450	5239948.840	994.670	1	2	33	5
680971.940	5239949.640	992.620	2	2	15	5
680972.310	5239949.100	993.470	1	2	33	5
680971.770	5239949.960	991.260	2	2	29	5
680972.430	5239948.960	993.310	1	2	22	5
680971.830	5239949.890	990.890	2	2	31	5
680972.430	5239949.000	992.650	1	1	53	5
680972.630	5239948.740	992.740	1	1	27	5
680972.950	5239948.260	993.400	1	2	19	5
680972.660	5239948.740	992.180	2	2	31	5
680972.780	5239948.590	992.000	1	1	52	5
680972.930	5239948.390	991.930	1	1	41	5
680972.830	5239948.590	990.880	1	1	36	5
680972.800	5239948.670	990.110	1	2	16	5
680972.580	5239949.030	989.190	2	2	26	5
680972.650	5239948.960	988.800	1	2	29	5
680972.360	5239949.410	987.630	2	2	17	5
680972.500	5239949.240	987.480	1	1	35	5
680972.500	5239949.290	986.780	1	2	26	5
680971.560	5239950.760	982.950	2	2	23	5
680973.170	5239948.280	988.860	1	4	17	5
680972.840	5239948.790	987.540	2	4	18	5
680972.360	5239949.550	985.550	3	4	14	5
680971.630	5239950.700	982.540	4	4	17	5
680973.640	5239947.580	990.070	1	2	24	5
680973.340	5239948.050	988.870	2	2	18	5
680973.340	5239948.100	988.170	1	1	31	5
680973.390	5239948.050	987.760	1	2	33	5
680973.000	5239948.680	986.130	2	2	14	5
680973.570	5239947.810	987.830	1	2	28	5
680973.150	5239948.470	986.090	2	2	24	5
680973.530	5239947.930	986.910	1	2	12	5
680973.090	5239948.620	985.100	2	2	24	5
680973.810	5239947.540	987.350	1	2	30	5
680973.160	5239948.560	984.650	2	2	14	5
680974.060	5239947.180	987.780	1	2	31	5
680973.150	5239948.610	984.000	2	2	26	5
680973.480	5239948.130	984.630	1	2	24	5
680973.280	5239948.460	983.790	2	2	53	5
680973.410	5239948.290	983.650	1	1	52	5
680973.420	5239948.320	983.020	1	2	23	5
680969.500	5239954.510	966.660	2	2	8	2
680973.580	5239948.110	983.040	1	1	55	5
680973.770	5239947.870	983.060	1	1	59	5
680973.910	5239947.680	982.930	1	2	39	5
680973.450	5239948.420	980.990	2	2	17	5
680974.010	5239947.570	982.670	1	1	65	5
680974.130	5239947.420	982.480	1	2	23	5
680973.690	5239948.120	980.640	2	2	35	5
680973.840	5239947.940	980.530	1	1	59	5
680975.280	5239945.700	985.910	1	1	43	5
680975.750	5239945.000	987.230	1	2	25	5
680973.850	5239948.000	979.220	2	2	15	5
680975.600	5239945.280	985.910	1	2	22	5
680973.990	5239947.830	979.080	2	2	32	5
680975.990	5239944.710	986.800	1	1	42	5
680976.100	5239944.580	986.590	1	1	36	5
680976.100	5239944.630	985.860	1	1	26	5
680976.130	5239944.630	985.270	1	1	30	5
680975.870	5239945.080	983.520	1	1	47	5
680976.160	5239944.670	984.040	1	2	29	5
680975.780	5239945.280	982.420	2	2	25	5
680976.110	5239944.800	983.120	1	1	45	5
680976.260	5239944.600	983.010	1	1	53	5
680976.260	5239944.640	982.320	1	1	62	5
680976.390	5239944.490	982.140	1	2	59	5
680975.740	5239945.520	979.350	2	2	9	5
680976.460	5239944.420	981.750	1	2	28	5
680975.710	5239945.610	978.540	2	2	22	5
680976.750	5239944.000	982.300	1	2	44	5
680976.400	5239944.570	980.770	2	2	13	5
680976.950	5239943.740	982.430	1	1	61	5
680977.110	5239943.530	982.400	1	1	62	5
680977.190	5239943.450	982.030	1	1	54	5
680977.300	5239943.320	981.780	1	1	62	5
680977.460	5239943.110	981.740	1	1	54	5
680977.010	5239943.880	979.070	1	1	49	5
680977.210	5239943.610	979.240	1	1	56	5
680977.390	5239943.370	979.310	1	1	65	5
680977.520	5239943.210	979.130	1	1	43	5
680977.220	5239943.730	977.070	1	1	53	5
680977.290	5239943.660	976.700	1	2	54	5
680976.900	5239944.280	975.000	2	2	17	5
680977.450	5239943.460	976.620	1	1	70	5
680977.510	5239943.400	976.170	1	1	43	5
680977.500	5239943.460	975.440	1	1	52	5
680977.580	5239943.380	975.080	1	1	33	5
680977.610	5239943.380	974.430	1	1	54	4
680977.790	5239943.140	974.460	1	1	58	4
680977.930	5239942.970	974.340	1	1	67	4
680978.020	5239942.880	973.980	1	1	65	4
680978.140	5239942.740	973.790	1	1	53	4
680978.280	5239942.550	973.700	1	1	41	4
680978.510	5239942.230	974.000	1	1	46	4
680978.380	5239942.500	972.630	1	1	41	4
680979.130	5239941.340	975.210	1	2	9	5
680978.700	5239942.040	973.270	2	2	43	4
680978.890	5239941.770	973.430	1	1	46	4
680978.980	5239941.680	973.020	1	1	36	4
680978.940	5239941.790	972.140	1	1	25	4
680979.070	5239941.630	972.000	1	1	50	4
680979.310	5239941.300	972.310	1	1	44	4
680980.180	5239939.960	975.440	1	1	42	5
680980.210	5239939.960	974.790	1	1	30	5
680980.150	5239940.090	973.840	1	1	28	4
680979.990	5239940.400	972.310	1	1	23	4
680980.130	5239940.220	972.210	1	1	18	4
680981.010	5239938.870	975.450	1	2	20	5
680980.550	5239939.600	973.380	2	2	12	4
680981.140	5239938.700	975.320	1	1	25	5
680981.300	5239938.500	975.250	1	1	26	5
680981.170	5239938.760	973.850	1	2	14	5
680980.990	5239939.040	973.050	2	2	20	4
680981.370	5239938.480	974.080	1	1	29	5
680981.540	5239938.250	974.070	1	1	42	5
680981.500	5239938.380	973.090	1	1	29	4
680981.600	5239938.270	972.810	1	1	37	4
680981.590	5239938.320	972.090	1	1	60	4
680981.810	5239938.030	972.260	1	1	36	4
680982.030	5239937.720	972.460	1	1	36	4
680982.190	5239937.510	972.490	1	2	25	4
680981.940	5239937.920	971.320	2	2	22	4
680982.140	5239937.640	971.490	1	1	41	4
680982.070	5239937.800	970.370	1	1	49	4
680982.250	5239937.570	970.430	1	1	42	4
680982.420	5239937.340	970.490	1	1	26	4
680982.830	5239936.720	971.640	1	2	25	4
680982.410	5239937.400	969.690	2	2	23	4
680982.490	5239937.330	969.230	1	3	9	4
680982.280	5239937.660	968.260	2	3	32	4
680981.540	5239938.850	964.820	3	3	10	3
680982.660	5239937.110	969.230	1	1	44	4
680982.630	5239937.200	968.310	1	1	50	4
680982.940	5239936.750	969.030	1	1	51	4
680983.120	5239936.510	969.090	1	1	39	4
680983.260	5239936.340	968.950	1	1	42	4
680983.260	5239936.390	968.180	1	1	79	4
680983.680	5239935.760	969.350	1	2	11	4
680983.360	5239936.280	967.840	2	2	42	4
680983.640	5239935.880	968.370	1	1	32	4
680983.840	5239935.600	968.510	1	1	23	4
680984.040	5239935.330	968.710	1	1	43	4
680984.200	5239935.130	968.660	1	2	15	4
680983.930	5239935.550	967.410	2	2	27	4
680984.030	5239935.450	967.100	1	1	41	4
680984.230	5239935.180	967.200	1	1	44	4
680984.280	5239935.140	966.690	1	1	78	4
680984.480	5239934.880	966.810	1	1	70	4
680984.650	5239934.660	966.770	1	1	57	4
680984.920	5239934.270	967.300	1	1	51	4
680984.970	5239934.240	966.820	1	2	76	4
680984.090	5239935.650	962.630	2	2	13	2
680985.100	5239934.070	966.640	1	2	60	4
680984.830	5239934.520	965.310	2	2	33	3
680984.420	5239935.230	962.540	1	1	77	2
680985.310	5239933.840	966.000	1	3	51	4
680985.120	5239934.160	965.050	2	3	38	3
680984.570	5239935.040	962.440	3	3	15	2
680985.340	5239933.840	965.370	1	2	32	4
680984.730	5239934.840	962.410	2	2	57	2
680985.730	5239933.260	966.390	1	1	62	4
680985.990	5239932.900	966.840	1	1	46	4
680986.050	5239932.840	966.400	1	1	75	4
680986.360	5239932.400	967.090	1	1	62	4
680986.330	5239932.510	966.080	1	1	57	4
680986.390	5239932.450	965.580	1	1	94	4
680986.850	5239931.760	967.010	1	2	14	4
680986.540	5239932.260	965.510	2	2	57	4
680987.000	5239931.580	966.890	1	2	9	4
680986.670	5239932.110	965.300	2	2	84	4
680986.890	5239931.800	965.570	1	1	79	4
680987.360	5239931.090	967.070	1	2	14	4
680987.100	5239931.510	965.800	2	2	79	4
680987.540	5239930.850	967.160	1	2	14	4
680987.340	5239931.170	966.190	2	2	89	4
680987.480	5239931.000	966.060	1	1	103	4
680987.660	5239930.750	966.090	1	2	82	4
680986.810	5239932.140	961.920	2	2	20	2
680987.910	5239930.400	966.540	1	2	54	4
680987.750	5239930.660	965.760	2	2	42	4
680988.130	5239930.090	966.760	1	1	59	4
680988.340	5239929.810	966.990	1	2	48	4
680988.070	5239930.250	965.640	2	2	29	4
680988.510	5239929.590	967.030	1	2	10	4
680988.260	5239929.980	965.830	2	2	71	4
680988.450	5239929.740	965.940	1	1	54	4
680988.640	5239929.480	966.030	1	2	50	4
680988.360	5239929.930	964.650	2	2	43	4
680988.820	5239929.240	966.070	1	2	90	4
680988.330	5239930.040	963.660	2	2	13	3
680988.980	5239929.030	966.070	1	1	75	4
680989.020	5239929.020	965.420	1	3	43	4
680988.740	5239929.480	964.020	2	3	56	3
680988.240	5239930.290	961.540	3	3	18	2
680989.180	5239928.820	965.380	1	1	73	4
680989.320	5239928.630	965.310	1	1	77	4
680989.600	5239928.220	965.920	1	2	51	4
680989.450	5239928.470	965.160	2	2	36	4
680989.730	5239928.070	965.700	1	1	70	4
680989.810	5239928.000	965.220	1	1	81	4
680989.920	5239927.870	965.000	1	2	92	4
680989.190	5239929.070	961.320	2	2	12	2
680990.070	5239927.680	964.860	1	1	113	4
680990.180	5239927.550	964.600	1	1	88	4
680990.320	5239927.380	964.480	1	1	77	3
680990.450	5239927.210	964.400	1	2	70	3
680989.860	5239928.170	961.400	2	2	10	2
680990.580	5239927.060	964.150	1	1	58	3
680990.800	5239926.750	964.390	1	1	120	3
680990.410	5239927.450	961.550	1	1	97	2
680990.830	5239926.810	962.870	1	2	15	3
680990.580	5239927.220	961.600	2	2	62	2
680990.960	5239926.650	962.720	1	2	49	3
680990.720	5239927.040	961.500	2	2	27	2
680991.070	5239926.530	962.420	1	1	43	3
680991.380	5239926.080	963.180	1	2	35	3
680991.050	5239926.620	961.490	2	2	44	2
680991.280	5239926.300	961.830	1	1	68	3
680991.390	5239926.160	961.500	1	1	53	2
680991.540	5239925.970	961.420	1	1	70	2
680991.760	5239925.680	961.650	1	1	62	3
680991.910	5239925.470	961.670	1	1	68	2
680992.370	5239924.780	963.170	1	2	9	3
680992.100	5239925.220	961.760	2	2	70	2
680992.940	5239923.890	965.280	1	2	7	4
680992.510	5239924.590	963.080	2	2	20	3
680993.070	5239923.730	965.100	1	1	36	4
680993.110	5239923.730	964.420	1	1	26	3
680993.180	5239923.670	963.930	1	1	33	3
680993.380	5239923.400	964.060	1	1	30	3
680993.380	5239923.450	963.260	1	1	23	3
680993.490	5239923.320	963.010	1	1	26	3
680996.990	5239917.610	980.510	1	1	48	5
680993.560	5239923.320	961.610	1	1	61	2
680993.680	5239923.170	961.380	1	1	75	2
680993.810	5239923.010	961.240	1	1	69	2
680993.980	5239922.790	961.200	1	1	85	2
680998.370	5239915.610	983.540	1	2	12	5
680994.150	5239922.570	961.240	2	2	52	2
680998.510	5239915.430	983.480	1	2	20	5
680994.310	5239922.350	961.280	2	2	36	2
680994.480	5239922.130	961.310	1	1	77	2
680999.260	5239914.300	985.760	1	2	14	5
680994.650	5239921.910	961.290	2	2	58	2
680994.840	5239921.660	961.390	1	1	76	3
680995.020	5239921.410	961.520	1	1	95	3
680999.320	5239914.370	983.550	1	1	65	5
680999.460	5239914.180	983.470	1	2	11	5
680995.310	5239921.050	961.240	2	2	56	2
680995.450	5239920.870	961.180	1	1	76	2
680999.600	5239914.060	982.590	1	2	12	5
680995.610	5239920.660	961.190	2	2	55	2
680995.790	5239920.430	961.190	1	1	63	2
680996.210	5239919.790	962.550	1	2	9	3
680995.940	5239920.240	961.090	2	2	83	2
680996.090	5239920.040	961.070	2	2	52	2
680933.070	5239999.960	998.580	1	1	27	5
680933.220	5239999.780	998.490	1	1	33	5
680933.370	5239999.590	998.370	1	1	13	5
680933.270	5239999.780	997.480	1	1	33	5
680933.440	5239999.550	997.460	1	1	43	5
680933.600	5239999.350	997.380	1	1	36	5
680933.600	5239999.390	996.840	1	1	24	5
680933.450	5239999.650	995.830	1	1	32	5
680933.580	5239999.480	995.720	1	1	31	5
680933.620	5239999.460	995.230	1	1	39	5
680933.550	5239999.610	994.440	1	1	32	5
680933.880	5239999.140	994.910	1	1	35	5
680933.950	5239999.080	994.540	1	2	8	5
680933.460	5239999.820	993.040	2	2	28	5
680933.550	5239999.710	992.770	1	1	28	5
680933.710	5239999.510	992.700	1	1	27	5
680933.930	5239999.210	992.830	1	1	22	5
680934.180	5239998.870	993.030	1	1	23	5
680934.230	5239998.840	992.570	1	1	29	5
680934.410	5239998.590	992.590	1	1	33	5
680934.250	5239998.870	991.510	1	1	32	5
680934.280	5239998.870	991.040	1	1	40	5
680934.600	5239998.410	991.510	1	1	30	5
680934.720	5239998.280	991.290	1	1	14	5
680934.530	5239998.600	990.130	1	1	31	5
680934.930	5239998.030	990.790	1	1	34	5
680934.960	5239998.020	990.310	1	1	33	5
680934.870	5239998.200	989.430	1	1	27	5
680935.020	5239998.010	989.350	1	1	34	5
680934.860	5239998.280	988.310	1	2	18	5
680934.220	5239999.260	986.300	2	2	16	5
680934.760	5239998.470	987.420	1	1	23	5
680934.720	5239998.580	986.700	1	1	38	5
680934.960	5239998.250	986.850	1	1	38	5
680935.250	5239997.850	987.200	1	1	27	5
680935.010	5239998.240	985.840	1	1	35	5
680935.280	5239997.870	986.140	1	1	30	5
680935.140	5239998.120	985.120	1	1	62	4
680935.380	5239997.790	985.350	1	1	41	4
680935.710	5239997.340	985.730	1	1	32	5
680935.690	5239997.410	985.080	1	1	41	4
680935.500	5239997.720	983.920	1	1	37	4
680935.780	5239997.340	984.220	1	1	37	4
680935.650	5239997.580	983.200	1	1	37	4
680935.810	5239997.370	983.160	1	1	34	4
680936.030	5239997.070	983.280	1	1	35	4
680936.210	5239996.830	983.270	1	2	11	4
680935.750	5239997.530	981.800	2	2	35	4
680935.930	5239997.300	981.760	1	2	24	4
680935.800	5239997.500	981.340	2	2	27	4
680935.990	5239997.250	981.360	1	1	45	4
680936.230	5239996.930	981.520	1	1	44	4
680936.140	5239997.090	980.670	1	1	45	4
680936.420	5239996.710	980.980	1	2	22	4
680935.730	5239997.750	978.790	2	2	23	4
680935.930	5239997.500	978.830	1	1	38	4
680936.190	5239997.130	979.070	1	1	54	4
680935.350	5239998.450	975.750	1	1	129	2
680935.510	5239998.240	975.690	1	1	121	2
680935.690	5239998.010	975.630	1	1	110	2
680935.850	5239997.800	975.580	1	1	124	2
680936.020	5239997.590	975.540	1	1	93	2
680936.180	5239997.380	975.470	1	1	123	2
680936.350	5239997.160	975.390	1	1	88	2
680936.520	5239996.940	975.320	1	1	82	2
680936.680	5239996.740	975.260	1	1	77	2
680936.860	5239996.510	975.200	1	1	85	2
680937.030	5239996.290	975.170	1	1	39	2
680937.450	5239995.690	975.930	1	2	23	3
680937.200	5239996.070	975.110	2	2	30	2
680937.410	5239995.790	975.230	1	1	66	2
680937.560	5239995.590	975.090	1	1	75	2
680937.750	5239995.350	975.070	1	1	112	2
680937.900	5239995.160	974.970	1	1	104	2
680938.070	5239994.950	974.900	1	1	77	2
680938.240	5239994.710	974.880	1	1	92	2
680938.410	5239994.500	974.840	1	1	86	2
680938.590	5239994.260	974.830	1	1	85	2
680938.750	5239994.050	974.760	1	1	79	2
680938.950	5239993.790	974.780	1	1	72	2
680939.190	5239993.460	974.950	1	1	49	3
680939.360	5239993.260	974.870	1	1	47	3
680939.440	5239993.170	974.550	1	1	84	2
680939.600	5239992.960	974.490	1	1	79	2
680939.760	5239992.750	974.430	1	1	86	2
680939.940	5239992.520	974.380	1	1	88	2
680940.100	5239992.320	974.280	1	1	108	2
680940.270	5239992.090	974.270	1	1	94	2
680940.470	5239991.830	974.290	1	1	68	2
680940.650	5239991.600	974.270	1	1	66	2
680940.810	5239991.390	974.230	1	1	82	2
680940.990	5239991.160	974.200	1	1	87	2
680941.140	5239990.960	974.090	1	1	89	2
680941.320	5239990.730	974.070	1	1	72	2
680941.500	5239990.500	974.060	1	1	81	2
680941.670	5239990.280	973.960	1	1	123	2
680941.810	5239990.100	973.860	1	1	98	2
